_id,category,url,name,path
d7f21fc0eb6c90588fb9bc5c61ee716f0a5e7764,Black & White,https://images.unsplash.com/photo-1707871680344-a47fad8cf275?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDd8V2RDaHFsc0pOOWN8fGVufDB8fHx8fA%3D%3D,a black and white photo of a person walking in a subway,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a person walking in a subway-d7f21fc0eb6c90588fb9bc5c61ee716f0a5e7764.jpg
2b7951e12135891d29c9f154cd403f9e3a3ab9a2,Sports,https://plus.unsplash.com/premium_photo-1664303386203-b263fdf4f0f0?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIwfEJuLURqcmNCcndvfHxlbnwwfHx8fHw%3D,A man alpine skier climb on skis and sealskins  in so much snow with obstacles in una giornata di sole forte,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\A man alpine skier climb on skis and sealskins  in so much snow with obstacles in una giornata di sole forte-2b7951e12135891d29c9f154cd403f9e3a3ab9a2.jpg
4c2f6740810203444c099da2e5fd195d1a477c99,Black & White,https://images.unsplash.com/photo-1692577985263-e76ff8e1bb86?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDh8V2RDaHFsc0pOOWN8fGVufDB8fHx8fA%3D%3D,a pair of white shoes sitting on top of a sandy beach,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a pair of white shoes sitting on top of a sandy beach-4c2f6740810203444c099da2e5fd195d1a477c99.jpg
3bf977ae7999a476c862e1462f594f318974a442,Health & Wellness,https://plus.unsplash.com/premium_photo-1664643216835-1b9c8bdfa05f?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDd8X2hiLWRsNFEtNFV8fGVufDB8fHx8fA%3D%3D,a woman laying on a bed with white sheets,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman laying on a bed with white sheets-3bf977ae7999a476c862e1462f594f318974a442.jpg
1b7e930330927575fc6e3b366f437226caec61c3,Black & White,https://images.unsplash.com/photo-1705791844000-05342142f127?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDl8V2RDaHFsc0pOOWN8fGVufDB8fHx8fA%3D%3D,a man holding a skateboard in front of a chain link fence,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man holding a skateboard in front of a chain link fence-1b7e930330927575fc6e3b366f437226caec61c3.jpg
3122f5af2f478bd4f0daef0685b1be7956890c6e,Health & Wellness,https://plus.unsplash.com/premium_photo-1664382465662-9936de54c8e3?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDl8X2hiLWRsNFEtNFV8fGVufDB8fHx8fA%3D%3D,a woman laying on top of a bed holding a cup,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman laying on top of a bed holding a cup-3122f5af2f478bd4f0daef0685b1be7956890c6e.jpg
92397b4937ea8cacdcaa1d4899f150f803e27280,Black & White,https://images.unsplash.com/photo-1692146380793-f383fb24c2f8?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEwfFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of the ocean,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of the ocean-92397b4937ea8cacdcaa1d4899f150f803e27280.jpg
d76b9585c1299821078eb9b3c163f80e6a3d7a3b,Health & Wellness,https://plus.unsplash.com/premium_photo-1669635337639-38d348d90b24?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDExfF9oYi1kbDRRLTRVfHxlbnwwfHx8fHw%3D,a person laying on a bed with pills in their hand,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a person laying on a bed with pills in their hand-d76b9585c1299821078eb9b3c163f80e6a3d7a3b.jpg
0349f28b598d7016edb0565953eab390479cb96d,Black & White,https://images.unsplash.com/photo-1712078634055-aaba675444fc?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDExfFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a brick building,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a brick building-0349f28b598d7016edb0565953eab390479cb96d.jpg
9bc9afa58613a9d1a76dc79598c56ea53105f76d,Black & White,https://images.unsplash.com/photo-1712078634046-70fa21ababdc?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEyfFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a building,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a building-9bc9afa58613a9d1a76dc79598c56ea53105f76d.jpg
06b689d617cd642afa77090958b4bb269f9245df,Health & Wellness,https://plus.unsplash.com/premium_photo-1677283511974-2ef94e512ff8?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE1fF9oYi1kbDRRLTRVfHxlbnwwfHx8fHw%3D,a woman holding out her hands with white and red paint on them,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman holding out her hands with white and red paint on them-06b689d617cd642afa77090958b4bb269f9245df.jpg
d7aa1478f9417b3ef23160e5a1fc3ec5c759fa66,Health & Wellness,https://plus.unsplash.com/premium_photo-1711508491167-3e2248986ca6?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE3fF9oYi1kbDRRLTRVfHxlbnwwfHx8fHw%3D,a man in a bathrobe standing in a bathroom,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man in a bathrobe standing in a bathroom-d7aa1478f9417b3ef23160e5a1fc3ec5c759fa66.jpg
740638fd9a73343a423b7e4946fbc5c05de2c6d9,Black & White,https://images.unsplash.com/photo-1712068804609-41c09191d390?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEzfFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a store front,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a store front-740638fd9a73343a423b7e4946fbc5c05de2c6d9.jpg
71ba16ae03a7b24732c596554472b832938bbf19,Black & White,https://images.unsplash.com/photo-1708162427706-66265df3ea16?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE0fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a small boat floating on top of a large body of water,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a small boat floating on top of a large body of water-71ba16ae03a7b24732c596554472b832938bbf19.jpg
d877267de9184363806b60842b928e824275f56d,Food & Drink,https://plus.unsplash.com/premium_photo-1711477326347-721652a2a763?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE4fHhqUFI0aGxrQkdBfHxlbnwwfHx8fHw%3D,a table topped with plates of food and bowls of sauce,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a table topped with plates of food and bowls of sauce-d877267de9184363806b60842b928e824275f56d.jpg
7cb1f6bf3010b313c511199e877cc034c903f698,Business & Work,https://plus.unsplash.com/premium_photo-1711508489279-8352f416ba45?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDJ8YWV1NnJMLWo2ZXd8fGVufDB8fHx8fA%3D%3D,a man standing in front of a white wall,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man standing in front of a white wall-7cb1f6bf3010b313c511199e877cc034c903f698.jpg
d67572f52d5f99b3d95d9cdb26965bde6c716701,Black & White,https://images.unsplash.com/photo-1708162428357-82658fcc1aec?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE1fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a large body of water surrounded by mountains,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a large body of water surrounded by mountains-d67572f52d5f99b3d95d9cdb26965bde6c716701.jpg
252f7bb4d2523ae5338098b247b8be8ea0025d2c,Food & Drink,https://plus.unsplash.com/premium_photo-1706800282670-61c04d56a4b8?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE5fHhqUFI0aGxrQkdBfHxlbnwwfHx8fHw%3D,a table topped with white bowls and cups,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a table topped with white bowls and cups-252f7bb4d2523ae5338098b247b8be8ea0025d2c.jpg
e03290c5ed9a32a7eed10a7136b882f53d1be786,Business & Work,https://plus.unsplash.com/premium_photo-1705091308398-42be44086a79?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDN8YWV1NnJMLWo2ZXd8fGVufDB8fHx8fA%3D%3D,a man in a shirt and tie drinking out of a cup,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man in a shirt and tie drinking out of a cup-e03290c5ed9a32a7eed10a7136b882f53d1be786.jpg
b098d878fac130661e579dab403a76c7143e5abb,Black & White,https://images.unsplash.com/photo-1710839973977-ec4bf0723fbc?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE2fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a single flower,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a single flower-b098d878fac130661e579dab403a76c7143e5abb.jpg
97e116f2b9708f61e0bf2988b9a9ead59616bbf9,Business & Work,https://plus.unsplash.com/premium_photo-1705091308837-a62710023dd4?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDR8YWV1NnJMLWo2ZXd8fGVufDB8fHx8fA%3D%3D,a man in a sweater holding a clipboard and a telephone,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man in a sweater holding a clipboard and a telephone-97e116f2b9708f61e0bf2988b9a9ead59616bbf9.jpg
5a6020ed50ff61b2397f0d8e45b0e401fc47656f,Black & White,https://images.unsplash.com/photo-1711087240752-a8499fb364e0?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE3fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a road surrounded by trees,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a road surrounded by trees-5a6020ed50ff61b2397f0d8e45b0e401fc47656f.jpg
e05bd0966f0fad70e5ec607827b3f1ba248e6431,Business & Work,https://plus.unsplash.com/premium_photo-1711051475117-f3a4d3ff6778?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEyfGFldTZyTC1qNmV3fHxlbnwwfHx8fHw%3D,a laptop computer sitting on top of a wooden table,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a laptop computer sitting on top of a wooden table-e05bd0966f0fad70e5ec607827b3f1ba248e6431.jpg
a87e9c4f8736020ce0d5d2b4add48dcb04b93cf7,Black & White,https://images.unsplash.com/photo-1712079080941-8e856af88007?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE4fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of a canal and buildings,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of a canal and buildings-a87e9c4f8736020ce0d5d2b4add48dcb04b93cf7.jpg
8fe1c8904db1232ed1b19db971632ac6285da658,Business & Work,https://plus.unsplash.com/premium_photo-1710361778521-255f338ad5d5?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEzfGFldTZyTC1qNmV3fHxlbnwwfHx8fHw%3D,a woman sitting at a table using a laptop computer,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman sitting at a table using a laptop computer-8fe1c8904db1232ed1b19db971632ac6285da658.jpg
a2388aed1c9e0724ef9e96833ec195e4e6f57a69,Black & White,https://images.unsplash.com/photo-1712066243403-9a8721a971fc?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE5fFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a woman in a white dress is holding a sheer curtain,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman in a white dress is holding a sheer curtain-a2388aed1c9e0724ef9e96833ec195e4e6f57a69.jpg
ebc7636e64e8f082b4f53846198fd3929b3f52be,Business & Work,https://plus.unsplash.com/premium_photo-1711393509013-779e93b0da90?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE5fGFldTZyTC1qNmV3fHxlbnwwfHx8fHw%3D,a group of people working in a large office,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a group of people working in a large office-ebc7636e64e8f082b4f53846198fd3929b3f52be.jpg
46695738dc8994f21512dd82c30f3de26d1bceff,Black & White,https://images.unsplash.com/photo-1684873574971-e1a309c06f66?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIwfFdkQ2hxbHNKTjljfHxlbnwwfHx8fHw%3D,a black and white photo of two trolleys on a street,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a black and white photo of two trolleys on a street-46695738dc8994f21512dd82c30f3de26d1bceff.jpg
ed227cac95afa3f5b6f311427b4f0d930f0a550e,Business & Work,https://plus.unsplash.com/premium_photo-1711134826547-169d7de16190?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIwfGFldTZyTC1qNmV3fHxlbnwwfHx8fHw%3D,two chairs are in front of a large poster,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\two chairs are in front of a large poster-ed227cac95afa3f5b6f311427b4f0d930f0a550e.jpg
93f58656a11d11863997ea219fe10ca2580e5690,Current Events,https://images.unsplash.com/photo-1711120543805-37d8630501bd?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDF8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a group of people holding up signs in the air,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a group of people holding up signs in the air-93f58656a11d11863997ea219fe10ca2580e5690.jpg
61a61fc3399b1713aa89bcaee747721d2f3cb73a,Spirituality,https://plus.unsplash.com/premium_photo-1675765000409-913bdc3546b5?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDJ8Xzh6Rkh1aFJoeW98fGVufDB8fHx8fA%3D%3D,two hands reaching up into the air above the water,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\two hands reaching up into the air above the water-61a61fc3399b1713aa89bcaee747721d2f3cb73a.jpg
6922958c93c876ef40b87b3cc20dd5843a1bc979,Spirituality,https://plus.unsplash.com/premium_photo-1701095037761-d27cc0e89971?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE2fF84ekZIdWhSaHlvfHxlbnwwfHx8fHw%3D,a table with a white table cloth and a vase with a plant in it,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a table with a white table cloth and a vase with a plant in it-6922958c93c876ef40b87b3cc20dd5843a1bc979.jpg
40f0adf4610284182ca1b19698c0e4055143da97,Current Events,https://images.unsplash.com/photo-1710787825719-23c840a8d0ce?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDJ8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a group of rainbow colored flags blowing in the wind,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a group of rainbow colored flags blowing in the wind-40f0adf4610284182ca1b19698c0e4055143da97.jpg
f721d424db2a140b664095b18ede81c35a5c11b5,Current Events,https://images.unsplash.com/photo-1710361673722-2253d9c1bd51?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDN8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a person placing a red poppy on a wreath,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a person placing a red poppy on a wreath-f721d424db2a140b664095b18ede81c35a5c11b5.jpg
2d19e4268393cd7869f92b51d20fd1d5ec232e20,People,https://plus.unsplash.com/premium_photo-1711610288764-5b7a416dc06f?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDExfHRvd0paRnNrcEdnfHxlbnwwfHx8fHw%3D,a man with no shirt is holding his back,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man with no shirt is holding his back-2d19e4268393cd7869f92b51d20fd1d5ec232e20.jpg
e83a4b98e47c04fd715a8446fd66aa5ad77d2740,People,https://plus.unsplash.com/premium_photo-1705091308398-42be44086a79?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE2fHRvd0paRnNrcEdnfHxlbnwwfHx8fHw%3D,a man in a shirt and tie drinking out of a cup,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man in a shirt and tie drinking out of a cup-e83a4b98e47c04fd715a8446fd66aa5ad77d2740.jpg
8c17425d7a73bb8643997763825eba74f6e32890,Current Events,https://images.unsplash.com/photo-1710794222452-a57798a66157?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDR8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a woman is holding a flag and a cell phone,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a woman is holding a flag and a cell phone-8c17425d7a73bb8643997763825eba74f6e32890.jpg
5029b55551a9ad2fb98b7d97f99a83a21f9293c2,Fashion & Beauty,https://plus.unsplash.com/premium_photo-1675765000409-913bdc3546b5?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDJ8UzRNS0xBc0JCNzR8fGVufDB8fHx8fA%3D%3D,two hands reaching up into the air above the water,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\two hands reaching up into the air above the water-5029b55551a9ad2fb98b7d97f99a83a21f9293c2.jpg
ddb85e8627e065462161a87628b2f0cb74ecba53,Current Events,https://images.unsplash.com/photo-1710794222375-28556b0ee400?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDV8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a couple of people walking down a sidewalk,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a couple of people walking down a sidewalk-ddb85e8627e065462161a87628b2f0cb74ecba53.jpg
8e323ccf458278a72d91663f71d2de1ccc1b59d7,Fashion & Beauty,https://plus.unsplash.com/premium_photo-1664267832251-8450d3970709?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDh8UzRNS0xBc0JCNzR8fGVufDB8fHx8fA%3D%3D,two people standing in the grass with trees in the background,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\two people standing in the grass with trees in the background-8e323ccf458278a72d91663f71d2de1ccc1b59d7.jpg
63ba9151071463c22e33121dbb216f64df0e0b57,Current Events,https://images.unsplash.com/photo-1710196003285-3a4204ad39e0?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDZ8QkpKTXR0ZURKQTR8fGVufDB8fHx8fA%3D%3D,a man holding a sign in front of a crowd of people,C:\Users\uc201\Desktop\GB\HW\Data-Collection-and-Markup\seminar_6\images\a man holding a sign in front of a crowd of people-63ba9151071463c22e33121dbb216f64df0e0b57.jpg
